605,4646,"음반 및 비디오물, 악기, 오락 및 경기용품 도매업",464,4
606,4669,기타 건축자재 도매업,466,4
607,4679,재생용 재료 및 기타 상품 전문 도매업,467,4
608,4644,"의약품, 의료용품 및 화장품 도매업",464,4
609,4645,"생활용 포장ㆍ위생용품, 문구용품 및 출판 인쇄물 도매업",464,4
610,4675,"종이 원지, 판지, 종이상자 도매업",467,4
611,4649,"가방, 시계, 안경 및 기타 생활용품 도매업",464,4
612,4671,"연료, 연료용 광물 및 관련제품 도매업",467,4
613,4672,1차 금속제품 및 금속광물 도매업,467,4
614,4661,일반 건축자재 도매업,466,4
615,4662,"냉ㆍ난방장치 및 철물, 수공구 도매업",466,4
616,4673,화학 물질 및 화학제품 도매업,467,4
617,4674,"방직용 섬유, 실 및 직물 도매업",467,4
618,4653,산업용 기계 및 장비 도매업,465,4
619,4651,"컴퓨터 및 주변장치, 소프트웨어 도매업",465,4
620,4680,상품 종합 도매업,468,4
621,4712,음ㆍ식료품 위주 종합 소매업,471,4
622,4711,대형 종합 소매업,471,4
623,4713,면세점,471,4
624,4719,그 외 기타 종합 소매업,471,4
625,4721,신선식품 및 단순 가공식품 소매업,472,4
626,4722,가공식품 소매업,472,4
627,4723,음료 및 담배 소매업,472,4
628,4759,그 외 기타 가정용품 소매업,475,4
629,4785,그 외 기타 상품 전문 소매업,478,4
630,4781,"의약품, 의료용 기구, 화장품 및 방향제 소매업",478,4
631,4799,기타 무점포 소매업,479,4
632,4742,"섬유, 직물 및 의복 액세서리 소매업",474,4
633,4741,의복 소매업,474,4
634,4743,신발 소매업,474,4
635,4744,가방 및 기타 가죽제품 소매업,474,4
636,4752,가구 소매업,475,4
637,4732,가전제품 소매업,473,4
638,4731,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",473,4
639,4751,"철물, 공구, 창호 및 건설자재 소매업",475,4
640,4761,서적 및 문구용품 소매업,476,4
641,4782,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",478,4
642,4772,가정용 연료 소매업,477,4
643,4783,시계 및 귀금속 소매업,478,4
644,4763,운동용품 및 자전거 소매업,476,4
645,4764,"게임용구, 인형 및 장난감 소매업",476,4
646,4784,"예술품, 기념품 및 장식용품 소매업",478,4
647,4762,음반 및 비디오물 소매업,476,4
648,4786,중고 상품 소매업,478,4
649,4791,통신 판매업,479,4
650,4792,노점 및 유사 이동 소매업,479,4
651,4921,도시 정기 육상 여객 운송업,492,4
652,4910,철도 운송업,491,4
653,4922,시외버스 운송업,492,4
654,4923,부정기 육상 여객 운송업,492,4
655,4930,도로 화물 운송업,493,4
656,5299,그 외 기타 운송관련 서비스업,529,4
657,4950,파이프라인 운송업,495,4
658,5012,내항 운송업,501,4
659,5011,외항 운송업,501,4
660,5013,기타 해상 운송업,501,4
661,5020,내륙 수상 및 항만 내 운송업,502,4
662,5294,화물 취급업,529,4
663,5110,항공 여객 운송업,511,4
664,5120,항공 화물 운송업,512,4
665,5210,보관 및 창고업,521,4
666,5291,육상 운송 지원 서비스업,529,4
667,5292,수상 운송 지원 서비스업,529,4
668,5293,항공 운송 지원 서비스업,529,4
669,4940,소화물 전문 운송업,494,4
670,5510,일반 및 생활 숙박시설 운영업,551,4
671,5590,기타 숙박업,559,4
672,5611,한식 음식점업,561,4
673,5612,외국식 음식점업,561,4
674,5614,출장 및 이동 음식점업,561,4
675,5616,"피자, 햄버거 및 치킨 전문점",561,4
676,5619,김밥 및 기타 간이 음식점업,561,4
677,5613,기관 구내식당업,561,4
678,5621,주점업,562,4
679,5615,제과점업,561,4
680,5622,비알코올 음료점업,562,4
681,5811,서적 출판업,581,4
682,5812,"신문, 잡지 및 정기 간행물 출판업",581,4
683,5920,오디오물 출판 및 원판 녹음업,592,4
684,5819,기타 인쇄물 출판업,581,4
685,6110,공영 우편업,611,4
686,6122,무선 및 위성 통신업,612,4
687,6129,기타 전기 통신업,612,4
688,6312,포털 및 기타 인터넷 정보 매개 서비스업,631,4
689,6121,유선 통신업,612,4
690,6202,"컴퓨터 시스템 통합 자문, 구축 및 관리업",620,4
691,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,582,4
692,5821,게임 소프트웨어 개발 및 공급업,582,4
693,6201,컴퓨터 프로그래밍 서비스업,620,4
694,6311,"자료 처리, 호스팅 및 관련 서비스업",631,4
695,6032,오디오물 제공 서비스업,603,4
696,6031,영상물 제공 서비스업,603,4
697,6399,그 외 기타 정보 서비스업,639,4
698,6391,뉴스 제공업,639,4
699,6209,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,620,4
700,5913,"영화, 비디오물 및 방송 프로그램 배급업",591,4
701,5914,영화 및 비디오물 상영업,591,4
702,6010,라디오 방송업,601,4
703,6021,지상파 방송업,602,4
704,6022,"유선, 위성 및 기타 방송업",602,4
705,5911,"영화, 비디오물 및 방송 프로그램 제작업",591,4
706,5912,"영화, 비디오물 및 방송 프로그램 제작 관련 서비스업",591,4
707,6411,중앙은행,641,4
708,6412,일반은행,641,4
709,6413,신용조합 및 저축기관,641,4
710,6491,여신 금융업,649,4
711,6420,신탁업 및 집합 투자업,642,4
712,6499,그 외 기타 금융업,649,4
713,6511,생명보험업,651,4
714,6520,재보험업,652,4
715,6512,손해 및 보증보험업,651,4
716,8461,사회보장 보험업,846,4
717,6530,공제업,653,4
718,8462,연금업,846,4
719,6619,기타 금융 지원 서비스업,661,4
720,6612,증권 및 선물 중개업,661,4
721,6611,금융시장 관리업,661,4
722,6620,보험 및 연금관련 서비스업,662,4
723,6811,부동산 임대업,681,4
724,6822,"부동산 중개, 자문 및 감정 평가업",682,4
725,6821,부동산 관리업,682,4
726,7020,인문 및 사회과학 연구개발업,702,4
727,7011,자연과학 연구개발업,701,4
728,7012,공학 연구개발업,701,4
729,7013,자연과학 및 공학 융합 연구개발업,701,4
730,7110,법무관련 서비스업,711,4
731,7120,회계 및 세무관련 서비스업,712,4
732,7140,시장 조사 및 여론 조사업,714,4
733,7153,경영 컨설팅 및 공공 관계 서비스업,715,4
734,7292,"측량, 지질 조사 및 지도 제작업",729,4
735,7211,건축 및 조경 설계 서비스업,721,4
736,7212,엔지니어링 서비스업,721,4
737,7291,"기술 시험, 검사 및 분석업",729,4
738,7139,기타 광고업,713,4
739,7131,광고 대행업,713,4
740,7330,사진 촬영 및 처리업,733,4
741,7390,"그 외 기타 전문, 과학 및 기술 서비스업",739,4
742,7320,전문 디자인업,732,4
743,7160,기타 전문 서비스업,716,4
744,7310,수의업,731,4
745,7640,무형 재산권 임대업,764,4
746,7529,기타 여행 보조 및 예약 서비스업,752,4
747,7611,자동차 임대업,761,4
748,7521,여행사업,752,4
749,7639,기타 산업용 기계 및 장비 임대업,763,4
750,7619,기타 운송장비 임대업,761,4
751,7631,건설 및 토목공사용 기계ㆍ장비 임대업,763,4
752,7632,컴퓨터 및 사무용 기계ㆍ장비 임대업,763,4
753,7629,기타 개인 및 가정용품 임대업,762,4
754,7621,스포츠 및 레크리에이션 용품 임대업,762,4
755,7622,음반 및 비디오물 임대업,762,4
756,7511,고용 알선업,751,4
757,7512,인력 공급업,751,4
758,7531,경비 및 경호 서비스업,753,4
759,7532,보안 시스템 서비스업,753,4
760,7421,건물 및 산업설비 청소업,742,4
761,7422,"소독, 구충 및 방제 서비스업",742,4
762,7430,조경관리 및 유지 서비스업,743,4
763,7591,사무 지원 서비스업,759,4
764,7410,사업시설 유지ㆍ관리 서비스업,741,4
765,7533,탐정 및 조사 서비스업,753,4
766,8411,일반 공공 행정,841,4
767,8412,정부기관 일반 보조 행정,841,4
768,8421,사회서비스 관리 행정,842,4
769,8422,노동 및 산업 진흥 행정,842,4
770,8431,외무 행정,843,4
771,8432,국방 행정,843,4
772,8440,사법 및 공공 질서 행정,844,4
773,8450,사회보장 행정,845,4
774,8561,스포츠 및 레크리에이션 교육기관,856,4
775,8565,직원 훈련기관,856,4
776,8542,외국인학교,854,4
777,8566,기술 및 직업 훈련학원,856,4
778,8550,일반 교습학원,855,4
779,8562,예술학원,856,4
780,8563,외국어학원 및 기타 교습학원,856,4
781,8569,그 외 기타 교육기관,856,4
782,8511,유아 교육기관,851,4
783,8512,초등학교,851,4
784,8521,일반 중등 교육기관,852,4
785,8522,특성화 고등학교,852,4
786,8530,고등 교육기관,853,4
787,8541,특수학교,854,4
788,8543,대안학교,854,4
789,8564,사회교육시설,856,4
790,8570,교육 지원 서비스업,857,4
791,8610,병원,861,4
792,8620,의원,862,4
793,8690,기타 보건업,869,4
794,8630,공중 보건 의료업,863,4
795,8711,노인 거주 복지시설 운영업,871,4
796,8712,심신 장애인 거주 복지시설 운영업,871,4
797,8713,기타 거주 복지시설 운영업,871,4
798,8721,보육시설 운영업,872,4
799,8729,기타 비거주 복지 서비스업,872,4
800,9124,사행시설 관리 및 운영업,912,4
801,9113,기타 스포츠시설 운영업,911,4
802,9129,그 외 기타 오락관련 서비스업,912,4
803,9019,기타 창작 및 예술관련 서비스업,901,4
804,9012,공연단체,901,4
805,9011,공연시설 운영업,901,4
806,9121,유원지 및 테마파크 운영업,912,4
807,9021,"도서관, 기록 보존소 및 독서실 운영업",902,4
808,9022,박물관 및 사적지 관리 운영업,902,4
809,9023,"식물원, 동물원 및 자연공원 운영업",902,4
810,9029,기타 유사 여가관련 서비스업,902,4
811,9119,기타 스포츠 서비스업,911,4
812,9111,경기장 운영업,911,4
813,9112,골프장 및 스키장 운영업,911,4
814,9122,오락장 운영업,912,4
815,9123,수상오락 서비스업,912,4
816,9692,장례식장 및 관련 서비스업,969,4
817,9511,컴퓨터 및 주변 기기 수리업,951,4
818,9699,그 외 기타 분류 안된 개인 서비스업,969,4
819,9539,기타 개인 및 가정용품 수리업,953,4
820,9531,가전제품 수리업,953,4
821,9512,통신장비 수리업,951,4
822,9521,자동차 수리 및 세차업,952,4
823,9522,모터사이클 수리업,952,4
824,9691,세탁업,969,4
825,9611,이용 및 미용업,961,4
826,9612,"욕탕, 마사지 및 기타 신체 관리 서비스업",961,4
827,9013,자영 예술가,901,4
828,9411,산업 단체,941,4
829,9412,전문가 단체,941,4
830,9420,노동조합,942,4
831,9491,종교 단체,949,4
832,9492,정치 단체,949,4
833,9493,시민운동 단체,949,4
834,9499,그 외 기타 협회 및 단체,949,4
835,9700,가구 내 고용활동,970,4
836,9900,국제 및 외국기관,990,4
837,7151,회사본부,715,4
838,9810,자가 소비를 위한 가사 생산 활동,981,4
839,9820,자가 소비를 위한 가사 서비스 활동,982,4
840,01110,곡물 및 기타 식량작물 재배업,0111,5
841,01121,채소작물 재배업,0112,5
842,01122,화훼작물 재배업,0112,5
843,01123,종자 및 묘목 생산업,0112,5
844,01131,과실작물 재배업,0113,5
845,01132,음료용 및 향신용 작물 재배업,0113,5
846,01140,기타 작물 재배업,0114,5
847,01159,기타 시설작물 재배업,0115,5
848,01151,"채소, 화훼 및 과실작물 시설 재배업",0115,5
849,01212,육우 사육업,0121,5
850,01291,말 및 양 사육업,0129,5
851,01299,그 외 기타 축산업,0129,5
852,01211,젖소 사육업,0121,5
853,01220,양돈업,0122,5
854,01231,양계업,0123,5
855,01239,기타 가금류 및 조류 사육업,0123,5
856,01420,축산 관련 서비스업,0142,5
857,01300,작물재배 및 축산 복합농업,0130,5
858,01411,작물재배 지원 서비스업,0141,5
859,01412,"농산물 건조, 선별 및 기타 수확 후 서비스업",0141,5
860,01500,수렵 및 관련 서비스업,0150,5
861,02011,임업용 종묘 생산업,0201,5
862,02012,육림업,0201,5
863,02030,임산물 채취업,0203,5
864,02020,벌목업,0202,5
865,02040,임업 관련 서비스업,0204,5
866,03112,연근해 어업,0311,5
867,03111,원양 어업,0311,5
868,03120,내수면 어업,0312,5
869,03211,해수면 양식 어업,0321,5
870,03212,내수면 양식 어업,0321,5
871,03213,수산물 부화 및 수산 종자 생산업,0321,5
872,03220,어업 관련 서비스업,0322,5
873,05100,석탄 광업,0510,5
874,07290,그 외 기타 비금속광물 광업,0729,5
875,06100,철 광업,0610,5
876,06200,비철금속 광업,0620,5
877,07121,건설용 석재 채굴 및 쇄석 생산업,0712,5
878,07110,석회석 및 점토 광업,0711,5
879,07122,모래 및 자갈 채취업,0712,5
880,07210,화학용 및 비료 원료용 광물 광업,0721,5
881,07220,천일염 생산 및 암염 채취업,0722,5
882,05200,원유 및 천연가스 채굴업,0520,5
883,08000,광업 지원 서비스업,0800,5
884,10111,육류 도축업(가금류 제외),1011,5
885,10121,가금류 가공 및 저장 처리업,1012,5
886,10112,가금류 도축업,1011,5
887,10122,육류 포장육 및 냉동육 가공업(가금류 제외),1012,5
888,10129,육류 기타 가공 및 저장 처리업(가금류 제외),1012,5
889,10212,수산동물 건조 및 염장품 제조업,1021,5
890,10211,"수산동물 훈제, 조리 및 유사 조제식품 제조업",1021,5
891,10213,수산동물 냉동품 제조업,1021,5
892,10219,기타 수산동물 가공 및 저장 처리업,1021,5
893,10301,김치류 제조업,1030,5
894,10309,기타 과실ㆍ채소 가공 및 저장 처리업,1030,5
895,10302,과실 및 그 외 채소 절임식품 제조업,1030,5
896,10412,식물성 유지 제조업,1041,5
897,10411,동물성 유지 제조업,1041,5
898,10413,식용 정제유 및 가공유 제조업,1041,5
899,10421,액상 시유 및 기타 낙농제품 제조업,1042,5
900,10422,아이스크림 및 기타 식용 빙과류 제조업,1042,5
901,10519,기타 곡물 가공품 제조업,1051,5
902,10511,곡물 도정업,1051,5
903,10512,곡물 제분업,1051,5
904,10901,반려동물용 사료 제조업,1090,5
905,10903,단미사료 및 기타 사료 제조업,1090,5
906,10520,전분제품 및 당류 제조업,1052,5
907,10513,곡물 혼합 분말 및 반죽 제조업,1051,5
908,10701,도시락류 제조업,1070,5
909,10902,배합사료 제조업,1090,5
910,10601,떡류 제조업,1060,5
911,10603,과자류 및 코코아 제품 제조업,1060,5
912,10709,기타 식사용 가공처리 조리식품 제조업,1070,5
913,10602,빵류 제조업,1060,5
914,10810,설탕 제조업,1081,5
915,10820,"면류, 마카로니 및 유사 식품 제조업",1082,5
916,10832,천연 및 혼합 조제 조미료 제조업,1083,5
917,10833,장류 제조업,1083,5
918,10831,"식초, 발효 및 화학 조미료 제조업",1083,5
919,10839,기타 식품 첨가물 제조업,1083,5
920,10220,수산식물 가공 및 저장 처리업,1022,5
921,10896,건강 보조용 액화식품 제조업,1089,5
922,10891,커피 가공업,1089,5
923,10894,두부 및 유사 식품 제조업,1089,5
924,10892,차류 가공업,1089,5
925,10895,인삼식품 제조업,1089,5
926,10893,수프 및 균질화식품 제조업,1089,5
927,10897,건강 기능식품 제조업,1089,5
928,10899,그 외 기타 식료품 제조업,1089,5
929,11121,주정 제조업,1112,5
930,11122,소주 제조업,1112,5
931,11129,기타 증류주 및 합성주 제조업,1112,5
932,11111,탁주 및 약주 제조업,1111,5
933,11119,기타 발효주 제조업,1111,5
934,11112,맥아 및 맥주 제조업,1111,5
935,11209,기타 비알코올 음료 제조업,1120,5
936,11202,생수 생산업,1120,5
937,11201,얼음 제조업,1120,5
938,12000,담배제품 제조업,1200,5
939,13103,화학섬유 방적업,1310,5
940,13101,면 방적업,1310,5
941,13102,모 방적업,1310,5
942,13104,연사 및 가공사 제조업,1310,5
943,13213,화학섬유직물 직조업,1321,5
944,13109,기타 방적업,1310,5
945,13212,모직물 직조업,1321,5
946,13211,면직물 직조업,1321,5
947,13219,특수직물 및 기타 직물 직조업,1321,5
948,13402,"직물, 편조 원단 및 의복류 염색 가공업",1340,5
949,13401,솜 및 실 염색 가공업,1340,5
950,13403,날염 가공업,1340,5
951,13409,섬유제품 기타 정리 및 마무리 가공업,1340,5
952,13221,침구 및 관련제품 제조업,1322,5
953,13222,자수제품 및 자수용 재료 제조업,1322,5
954,13224,"천막, 텐트 및 유사 제품 제조업",1322,5
955,13223,커튼 및 유사 제품 제조업,1322,5
956,13225,직물포대 제조업,1322,5
957,30393,자동차용 신품 의자 제조업,3039,5
958,13229,기타 직물제품 제조업,1322,5
959,13910,"카펫, 마루덮개 및 유사 제품 제조업",1391,5
960,13922,어망 및 기타 끈 가공품 제조업,1392,5
961,13921,끈 및 로프 제조업,1392,5
962,13991,세폭직물 제조업,1399,5
963,13999,그 외 기타 분류 안된 섬유제품 제조업,1399,5
964,13992,부직포 및 펠트 제조업,1399,5
965,13993,특수사 및 코드직물 제조업,1399,5
966,13994,표면처리 및 적층 직물 제조업,1399,5
967,14300,편조의복 제조업,1430,5
968,13300,편조 원단 제조업,1330,5
969,14411,스타킹 및 기타양말 제조업,1441,5
970,14419,기타 편조 의복 액세서리 제조업,1441,5
971,14111,남자용 겉옷 제조업,1411,5
972,14130,한복 제조업,1413,5
973,14112,여자용 겉옷 제조업,1411,5
974,14191,셔츠 및 블라우스 제조업,1419,5
975,14192,"근무복, 작업복 및 유사 의복 제조업",1419,5
976,14193,가죽의복 제조업,1419,5
977,14491,모자 제조업,1449,5
978,14120,속옷 및 잠옷 제조업,1412,5
979,14499,그 외 기타 의복 액세서리 제조업,1449,5
980,14194,유아용 의복 제조업,1419,5
981,14199,그 외 기타 봉제의복 제조업,1419,5
982,14200,모피제품 제조업,1420,5
983,15110,모피 및 가죽 제조업,1511,5
984,15129,가방 및 기타 보호용 케이스 제조업,1512,5
985,15190,기타 가죽제품 제조업,1519,5
986,15121,핸드백 및 지갑 제조업,1512,5
987,15211,구두류 제조업,1521,5
988,15219,기타 신발 제조업,1521,5
989,15220,신발 부분품 제조업,1522,5
990,16101,일반 제재업,1610,5
991,16103,"목재 보존, 방부처리, 도장 및 유사 처리업",1610,5
992,16102,표면 가공목재 및 특정 목적용 제재목 제조업,1610,5
993,16212,강화 및 재생 목재 제조업,1621,5
994,16211,"박판, 합판 및 유사 적층판 제조업",1621,5
995,16229,기타 건축용 나무제품 제조업,1622,5
996,16232,"목재 포장용 상자, 드럼 및 유사 용기 제조업",1623,5
997,16221,목재 문 및 관련제품 제조업,1622,5
998,16231,목재 깔판류 및 기타 적재판 제조업,1623,5
999,16291,목재 도구 및 주방용 나무제품 제조업,1629,5
1000,16292,장식용 목제품 제조업,1629,5
1001,16300,코르크 및 조물 제품 제조업,1630,5
1002,16299,그 외 기타 나무제품 제조업,1629,5
1003,17102,신문용지 제조업,1710,5
1004,17904,"적층, 합성 및 특수 표면처리 종이 제조업",1790,5
1005,17109,기타 종이 및 판지 제조업,1710,5
1006,17101,펄프 제조업,1710,5
1007,17103,인쇄용 및 필기용 원지 제조업,1710,5
1008,17106,위생용 원지 제조업,1710,5
1009,17104,골판지 원지 제조업,1710,5
1010,17105,크라프트지 및 기타 상자용 판지 제조업,1710,5
1011,17211,골판지 제조업,1721,5
1012,17222,판지 상자 및 용기 제조업,1722,5
1013,17212,골판지 상자 및 가공제품 제조업,1721,5
1014,17221,종이 포대 및 가방 제조업,1722,5
1015,17223,식품 위생용 종이 상자 및 용기 제조업,1722,5
1016,17229,기타 종이 상자 및 용기 제조업,1722,5
1017,17909,그 외 기타 종이 및 판지 제품 제조업,1790,5
1018,17901,문구용 종이제품 제조업,1790,5
1019,17903,벽지 및 장판지 제조업,1790,5
1020,17902,위생용 종이제품 제조업,1790,5
1021,18111,경 인쇄업,1811,5
1022,18112,스크린 인쇄업,1811,5
1023,18113,오프셋 인쇄업,1811,5
1024,18119,기타 인쇄업,1811,5
1025,18122,제책업,1812,5
1026,18129,기타 인쇄관련 산업,1812,5
1027,18121,제판 및 조판업,1812,5
1028,18200,기록매체 복제업,1820,5
1029,19100,코크스 및 연탄 제조업,1910,5
1030,19210,원유 정제처리업,1921,5
1031,20129,기타 기초 무기화학 물질 제조업,2012,5
1032,19221,윤활유 및 그리스 제조업,1922,5
1033,19229,기타 석유 정제물 재처리업,1922,5
1034,20121,수소 제조업,2012,5
1035,20122,"산소, 질소 및 기타 산업용 가스 제조업",2012,5
1036,20119,기타 기초 유기 화학물질 제조업,2011,5
1037,20131,무기 안료용 금속 산화물 및 관련 제품 제조업,2013,5
1038,20111,석유화학계 기초 화학 물질 제조업,2011,5
1039,20112,바이오매스계 기초 화학물질 제조업,2011,5
1040,20132,"염료, 조제 무기 안료, 유연제 및 기타 착색제 제조업",2013,5
1041,20312,복합비료 및 기타 화학비료 제조업,2031,5
1042,20311,"질소 화합물, 질소ㆍ인산 및 칼리질 화학비료 제조업",2031,5
1043,20313,유기질 비료 및 상토 제조업,2031,5
1044,20201,합성고무 제조업,2020,5
1045,20202,합성수지 및 기타 플라스틱 물질 제조업,2020,5
1046,20203,혼성 및 재생 플라스틱 소재 물질 제조업,2020,5
1047,20321,화학 살균ㆍ살충제 및 농업용 약제 제조업,2032,5
1048,20322,생물 살균ㆍ살충제 및 식물보호제 제조업,2032,5
1049,20413,인쇄 잉크 및 회화용 물감 제조업,2041,5
1050,20411,일반용 도료 및 관련제품 제조업,2041,5
1051,20412,요업용 도포제 및 관련제품 제조업,2041,5
1052,21211,생물 의약품 제조업,2121,5
1053,21212,합성의약품 및 기타 완제 의약품 제조업,2121,5
1054,21220,한의약품 제조업,2122,5
1055,21100,기초 의약 물질 제조업,2110,5
1056,21230,동물용 의약품 제조업,2123,5
1057,21301,체외 진단 시약 제조업,2130,5
1058,21309,그 외 기타 의료용품 및 의약 관련제품 제조업,2130,5
1059,20422,"치약, 비누 및 기타 세제 제조업",2042,5
1060,20423,화장품 제조업,2042,5
1061,20421,계면활성제 제조업,2042,5
1062,20424,표면 광택제 및 실내 가향제 제조업,2042,5
1063,20493,접착제 및 젤라틴 제조업,2049,5
1064,26600,마그네틱 및 광학 매체 제조업,2660,5
1065,20499,그 외 기타 분류 안된 화학제품 제조업,2049,5
1066,20492,가공 및 정제염 제조업,2049,5
1067,20491,감광 재료 및 관련 화학제품 제조업,2049,5
1068,20494,화약 및 불꽃제품 제조업,2049,5
1069,20495,바이오 연료 및 혼합물 제조업,2049,5
1070,20501,합성섬유 제조업,2050,5
1071,20502,재생 섬유 제조업,2050,5
1072,22110,고무 타이어 및 튜브 제조업,2211,5
1073,22192,산업용 그 외 비경화 고무제품 제조업,2219,5
1074,22199,그 외 기타 고무제품 제조업,2219,5
1075,22191,고무 패킹류 제조업,2219,5
1076,22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업,2219,5
1077,22211,"플라스틱 선, 봉, 관 및 호스 제조업",2221,5
1078,22212,플라스틱 필름 제조업,2221,5
1079,22214,플라스틱 합성피혁 제조업,2221,5
1080,22213,플라스틱 시트 및 판 제조업,2221,5
1081,22251,폴리스티렌 발포 성형제품 제조업,2225,5
1082,22259,기타 플라스틱 발포 성형제품 제조업,2225,5
1083,22222,설치용 및 위생용 플라스틱제품 제조업,2222,5
1084,22221,벽 및 바닥 피복용 플라스틱 제품 제조업,2222,5
1085,22223,플라스틱 창호 제조업,2222,5
1086,22229,기타 건축용 플라스틱 조립제품 제조업,2222,5
1087,22231,"플라스틱 포대, 봉투 및 유사제품 제조업",2223,5
1088,22291,플라스틱 접착처리 제품 제조업,2229,5
1089,22292,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업",2229,5
1090,22232,포장용 플라스틱 성형용기 제조업,2223,5
1091,22299,그 외 기타 플라스틱 제품 제조업,2229,5
1092,22241,운송장비 조립용 플라스틱제품 제조업,2224,5
1093,22249,기타 기계ㆍ장비 조립용 플라스틱제품 제조업,2224,5
1094,23111,판유리 제조업,2311,5
1095,23191,가정용 유리제품 제조업,2319,5
1096,23112,안전유리 제조업,2311,5
1097,23119,기타 판유리 가공품 제조업,2311,5
1098,23121,"1차 유리제품, 유리섬유 및 광학용 유리 제조업",2312,5
1099,23122,디스플레이 장치용 유리 제조업,2312,5
1100,23129,기타 산업용 유리제품 제조업,2312,5
1101,23192,포장용 유리용기 제조업,2319,5
1102,23199,그 외 기타 유리제품 제조업,2319,5
1103,23221,가정용 및 장식용 도자기 제조업,2322,5
1104,23222,위생용 및 산업용 도자기 제조업,2322,5
1105,23229,기타 일반 도자기 제조업,2322,5
1106,23211,정형 내화 요업제품 제조업,2321,5
1107,23212,부정형 내화 요업제품 제조업,2321,5
1108,23232,타일 및 유사 비내화 요업제품 제조업,2323,5
1109,23231,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업",2323,5
1110,23239,기타 건축용 비내화 요업제품 제조업,2323,5
1111,23311,시멘트 제조업,2331,5
1112,23312,석회 및 플라스터 제조업,2331,5
1113,23322,레미콘 제조업,2332,5
1114,23323,플라스터 혼합제품 제조업,2332,5
1115,23325,콘크리트 관 및 기타 구조용 콘크리트제품 제조업,2332,5
1116,23324,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",2332,5
1117,23326,인조대리석 제품 제조업,2332,5
1118,23321,비내화 모르타르 제조업,2332,5
1119,23329,그 외 기타 콘크리트 제품 및 유사 제품 제조업,2332,5
1120,23911,건설용 석제품 제조업,2391,5
1121,23919,기타 석제품 제조업,2391,5
1122,23994,암면 및 유사 제품 제조업,2399,5
1123,23992,연마재 제조업,2399,5
1124,23991,아스팔트 콘크리트 및 혼합제품 제조업,2399,5
1125,23993,비금속광물 분쇄물 생산업,2399,5
1126,23995,탄소섬유 제조업,2399,5
1127,23999,그 외 기타 분류 안된 비금속 광물제품 제조업,2399,5
1128,24111,제철업,2411,5
1129,24112,제강업,2411,5
1130,24113,합금철 제조업,2411,5
1131,24119,기타 제철 및 제강업,2411,5
1132,24199,그 외 기타 1차 철강 제조업,2419,5
1133,24131,주철관 제조업,2413,5
1134,24121,열간 압연 및 압출제품 제조업,2412,5
1135,24122,냉간 압연 및 압출 제품 제조업,2412,5
1136,24123,철강선 제조업,2412,5
1137,24132,강관 제조업,2413,5
1138,24133,강관 가공품 및 관 연결구류 제조업,2413,5
1139,24191,"도금, 착색 및 기타 표면 처리 강재 제조업",2419,5
1140,24219,"기타 비철금속 제련, 정련 및 합금 제조업",2421,5
1141,24211,"동 제련, 정련 및 합금 제조업",2421,5
1142,24212,"알루미늄 제련, 정련 및 합금 제조업",2421,5
1143,24213,"연 및 아연 제련, 정련 및 합금 제조업",2421,5
1144,24222,"알루미늄 압연, 압출 및 연신제품 제조업",2422,5
1145,24221,"동 압연, 압출 및 연신제품 제조업",2422,5
1146,24229,"기타 비철금속 압연, 압출 및 연신제품 제조업",2422,5
1147,24290,기타 1차 비철금속 제조업,2429,5
1148,24311,선철 주물 주조업,2431,5
1149,24312,강 주물 주조업,2431,5
1150,24321,알루미늄 주물 주조업,2432,5
1151,24329,기타 비철금속 주조업,2432,5
1152,25111,"금속 문, 창, 셔터 및 관련제품 제조업",2511,5
1153,25999,그 외 기타 분류 안된 금속 가공제품 제조업,2599,5
1154,29133,"탭, 밸브 및 유사 장치 제조업",2913,5
1155,25112,구조용 금속 판제품 및 공작물 제조업,2511,5
1156,25113,육상 금속 골조 구조재 제조업,2511,5
1157,25114,수상 금속 골조 구조재 제조업,2511,5
1158,25119,기타 구조용 금속제품 제조업,2511,5
1159,25121,산업용 난방보일러 및 방열기 제조업,2512,5
1160,25122,금속 탱크 및 저장 용기 제조업,2512,5
1161,25123,압축 및 액화 가스 용기 제조업,2512,5
1162,25130,핵반응기 및 증기보일러 제조업,2513,5
1163,25911,분말 야금제품 제조업,2591,5
1164,25912,금속 단조제품 제조업,2591,5
1165,25913,자동차용 금속 압형제품 제조업,2591,5
1166,25914,그 외 금속 압형제품 제조업,2591,5
1167,25929,그 외 기타 금속 가공업,2592,5
1168,25923,도장 및 기타 피막 처리업,2592,5
1169,25924,절삭 가공 및 유사 처리업,2592,5
1170,25921,금속 열처리업,2592,5
1171,25922,도금업,2592,5
1172,25933,비동력식 수공구 제조업,2593,5
1173,25932,일반 철물 제조업,2593,5
1174,25934,톱 및 호환성 공구 제조업,2593,5
1175,25931,날붙이 제조업,2593,5
1176,25944,금속선 가공제품 제조업,2594,5
1177,25991,금속 캔 및 기타 포장용기 제조업,2599,5
